"subject","datestamp","timestamp","version","comments","id"
"A13JBRRX9P0UNK_dg_v15","2015-05-16","20:58:49","noGoalInstructions_v","to pick the odds or even number depending on win or lose","938"
"test_dg_v15","2015-06-01","16:39:52","absolute_v1","test","939"
" A1JVO7FLPATHUB_dg_v15","2015-06-01","19:11:51","absolute_v1","Absolute value trials gave you the absolute value of the number chosen. Therefore, negative numbers would now become positive. My strategy was just to continue choosing the color that had previously had a high value. The highest values were usually higher numbers than the negative numbers I had seen. Therefore, I would still get more points by trying to go for positive points than negative","940"
"A1OAU6M6RTU190_dg_v15","2015-06-01","19:14:21","absolute_v1","The absolute value trials were different because the value was opposite from what it really was. I used the same strategy that I used on the other trials.","941"
"A1DFATF67HIBNI_dg_v15","2015-06-01","19:14:32","absolute_v1","All points were positive, you couldnt lose any points. I clicked randomly on these trials.","942"
"A3UX9YQOBUOBIM_dg_v15","2015-06-01","19:15:07","absolute_v1","I thought they were a  good signal the hot and cold might change so I sometimes guessed at what might lose the most points and picked that. -- Even if something was negative it would still be counted positive.","943"
"A2NQOD21QCRKG0_dg_v15","2015-06-01","19:17:11","absolute_v1","I have no idea how they were different.  I tend to make decisions based on my intuition and that is exactly what I did with these.  I suppose there was an element of logic in that as I noticed that my ""winnings"" were dropping I switched to another number.","944"
"A1Z0J2NJI0X17I_dg_v15","2015-06-01","19:18:08","absolute_v1","I picked the opposite of what had been winning. So blue if red had been winning and red if blue had been winning. ","945"
"A3LJ2FHESYV9QQ_dg_v15","2015-06-01","19:18:14","absolute_v1","absolute value trials made negative value points positive. for strategy, i stayed mainly with red, but when the points were negative more than twice i switched to blue and then back to red when blue became negative","946"
"A2QCA9HFLJOJYY_dg_v15","2015-06-01","19:20:05","absolute_v1","In these trials, even the negative numbers would add to my score as positive numbers. I tried to determine (guess based on past performance) which choice had the higher absolute value and choose it. Sometimes that meant choosing the one that I though had a negative number.","947"
"A7D33D2QGIBJX_dg_v15","2015-06-01","19:21:50","absolute_v1","I would just pick whichever color I had the largest/smallest score the last time. Since they were absolute value they would be worth just as much as a -5 as a 5 would be. ","948"
"A3GK90X2QOFR53_dg_v15","2015-06-01","19:23:12","absolute_v1","I tried to remain consistant with the choice I had made previously. ","949"
"A1T2162PMSEH0P_dg_v15","2015-06-01","19:23:35","absolute_v1","Absolute values meant that the number earned was always positive, so that if it was -4 I would earn +4 points. Sometimes I just continued targeting the color I was going for, but if I suspected that the opposite color might have a lower value (like -4 or -5) I would try that because it would earn more points.","950"
"A2TD6LB9994K72_dg_v15","2015-06-01","19:24:08","absolute_v1","some were positive some were negative. I just stuck with the same color that was earning money.","951"
"A376BI2RNUIFRH_dg_v15","2015-06-01","19:32:33","absolute_v1","The absolute value trials never took away negative points; whether the points were negative or positive you were awarded the number value of the points (ie. both -3 and 3 earned 3 points). For these, I estimated whether blue or red was likely to be further away from 0 in order to maximize points earned.","952"
"A3BZU2Q2DLGF9P_dg_v15","2015-06-01","19:43:34","absolute_v1","On these trials you take absolute values. I did not develop any strategy from my own just followed instructions","953"
"ATHS9CW2FLYUY_dg_v15","2015-06-01","19:45:15","absolute_v1","I tried to use the absolute trials to check the color that felt like it was being unlucky lately.  I used that as a way to check how close it was to coming back to the positives.  My strategy was trying to observe any patterns, they seemed to scale in increments of one or two.  I think I did pretty well!","954"
"AFPRTFUTOFS5L_dg_v15","2015-06-01","19:52:13","absolute_v1","The absolute value trials gave you the opposite value of the negative points. It gave you positive the same amount of negative points. On these trials I tried to remember which number was giving me more negative points so I could get the opposite.","955"
"A2O4D0WJS54KCO_dg_v15","2015-06-01","20:01:47","absolute_v1","The absolute value trials paid no attention to whether the point value was positive or negative, but rather made everything positive.  The strategy I used was to try and remember which color was leading me to a higher number of points/gained or lost during the last several games, because even if something would hvae cost me 4 points, on the absolute value trials I would hvae gained 4 points.","956"
"A1A7P5LC80G47W_dg_v15","2015-06-01","20:03:25","absolute_v1","They would add points instead of subtract even if they had a negative value.  Unless I had a very strong suspicion that one would be -4 or -5 I did not really change my normal strategy during the absolute value rounds.","957"
"ASFFW3A9FFHPN_dg_v15","2015-06-01","20:09:05","absolute_v1","They gave you a positive amount no matter which number you selected.  I would try and select the colors I thought were ""cold"" when absolute value trials popped up.","958"
"A33Y1HBAR4TAAD 	_dg_v15","2015-06-01","20:13:22","absolute_v1","Those trials were different because it was guaranteed profit, so I picked what I thought would be the bigger number, whether it was positive or negative was irrelavent.","959"
"AUOVFPKTWRBQ6_dg_v15","2015-06-01","20:13:59","absolute_v1","The number gained was always positive on absolute trials. If I had a good idea of which number was going to be negative I would choose that one. Otherwise I would choose randomly.","960"
"AV3P6MAFNWXTI_dg_v15","2015-06-01","20:16:35","absolute_v1","Absolute trials changed the negative values into positive ones.","961"
"A3RHGIM99R25Q9_dg_v15","2015-06-01","20:20:01","absolute_v1","I just had to choose which one had the high number value, so I would at times switch from the hot color to the cold just because it had a higher negative value","962"
"A35Z00OTCA70QK_dg_v15","2015-06-01","20:20:09","absolute_v1","No difference.","963"
"A24D98LB6OALQY_dg_v15","2015-06-01","20:24:21","absolute_v1","The strategy I used is if I was in the green with a certain number when absolut value trials popped up, I keep using that number until IU got into the negative. For example, if I kept + on the number 1 during a trial, I keep using that number until it got a negative. I would then switch to a number and apply the same strategy.","964"
"A36L698J8E0NWA_dg_v15","2015-06-01","20:24:33","absolute_v1","These absolute values trials meant you could not take money away, only add money. For these trials, I opted to choose the color opposite the one I was currently using to see if the strategy had changed for the absolute value trials, if the absolute value trials was the trick for the change in red versus blue.","965"
"A26AYT7ACA6B0A_dg_v15","2015-06-01","20:29:02","absolute_v1","The positive or negative signs were not important during absolute value trials.  Only the number was important.  The higher the number the more points.  If it was -5, 5 points were awarded.  Even though I knew a - in the Absolute value trials were the same as +, I still keep to my strategy of getting the highest + value. ","966"
"A33PZHFF31FDGE_dg_v15","2015-06-01","20:41:12","absolute_v1","the absolute value trials had positive and negative points assigned to the numbers constantly changing. I followed the instructions and chose the numbers that got me the color I wanted.","967"
"A2KW1BQF5XEWAF_dg_v15","2015-06-01","20:47:56","absolute_v1","i used the absolute trials to test whether the other color was generating a higher  value or was positive. I didnt notice a difference between the absolute and regular trial; my mind was focused on which color was generating positive. ","968"
"A35P7XUJJE79WT_dg_v15","2015-06-01","20:52:22","absolute_v1","These trials awarded the points regardless of whether they were of negative value, rather than removing the points. I used these absolute trials to see if Red had more points than Blue to try to increase my score. Unfortunately, I also mixed up the numbers after which point I continued to reduce my score. I found it safer to continue with Blue after the trials and to test Red during these trials, unless Blue was already in the high negatives, like -3 to -5.","969"
"A1QWB22PR3CG8N_dg_v15","2015-06-01","20:54:16","absolute_v1","I tried to guess which would be negative, and hopefully a larger magnitude, to earn more points. ","970"
"A3579N2TITA69M_dg_v15","2015-06-01","21:04:41","absolute_v1","I tried the one I thought was ""cold"" to see how cold it still was because it qould chnage into a positive value then","971"
"A32CRWJESR6AX4_dg_v15","2015-06-01","21:14:12","absolute_v1","The absolute value trials gave the opposite value. For example, if Blue just had a value of -5 then it would have a value of +5 during the absolute value trial. The strategy I used was to choose the color that had the lowest value (preferably a negative value) just before the start of the absolute value trial because that way I would end up with a number that had a positive value. ","972"
"A2KKQ3R3UV5WXK_dg_v15","2015-06-01","21:18:59","absolute_v1","Absolute value trials would only give you points, even if you selected the incorrect number. I used trial and error on these trials.","973"
"A37GLSRKYLXRT3_dg_v15","2015-06-01","21:20:22","absolute_v1","They were different because it came up green (20% of the time) which was random and not blue or red which could be somewhat predicted if paid attention to. The strategy I used was once the color got to a 0 point value I would aim for the other color.","974"
"A1WHKQ7R5AJGQF_dg_v15","2015-06-01","21:22:28","absolute_v1","If I was only getting 1 or 2 from the current color i was after, I would choose the opposite color on the chance it had a large, even if negative, number. Otherwise I would choose the same.","975"
"A1W045DUHMM4LZ_dg_v15","2015-06-01","21:30:33","absolute_v1","Absolute trials add to score regardless of a negative. The best strategy in that case if to get high number whether negative or positive.","976"
"A198SS8SV0LWKB_dg_v15","2015-06-01","22:21:59","absolute_v1","Any negative reward was made positive. I tried to follow the pattern and pick the number/color that was giving negative points at the time.","977"
"A82RQFCAZQR34_dg_v15","2015-06-01","22:32:09","absolute_v1","Whenever I noticed that points were going down on a certain color, I would click on the next color. ","978"
"A1M3VJEHKWDP8I_dg_v15","2015-06-01","22:50:13","absolute_v1","You would get positive points no matter if they originally would be positive or negative. I started out doing random guesses and then ended by deciding which one I thought would make the most money which would theoretically be the number that was doing the worst at that time","979"
"A38HFMRXB5Q13M_dg_v15","2015-06-01","23:53:50","absolute_v1","The absolute value trials would always give a positive amount (unless zero), I would use these to see what kind of numbers the color was giving around that time - if it was positive or negative, and if I should switch gears for a while to take advantage.","980"
